id	species	species_abbv	species_gp	S_SC_ST	SC	ST	plate_type	group_summary	group_summary_l2	virulence_score	esistance_score	num_resistance_classes	num_resistance_genes	Yersiniabactin	YbST	Colibactin	CbST	Aerobactin	AbST	Salmochelin	SmST	mpA	mpA2	wzi	K_locus	K_locus_problems	K_locus_confidence	K_locus_identity	K_locus_missing_genes	O_locus	O_locus_problems	O_locus_confidence	O_locus_identity	O_locus_missing_genes	Chr_ST	iucA	iucB	iucC	iucD	iutA	iroB	iroC	iroD	iroN	AGly	C	Fcyn	Flq	Gly	MLS	Ntmdz	Phe	Rif	S	Te	Tg	Tm	Omp	B	Bla_Carb	Bla_ESBL	Bla_ESBL_inhR	Bla_broad	Bla_broad_inhR	Amikacin_in	Amoxicillin_clavulanic_acid_in	Ampicillin_in	Aztreonam_in	Cefalexin_in	Cefepime_in	Cefixime_in	Cefotaxime_in	Cefoxitin_in	Ceftazidime_in	Ceftriaxone_in	Cefuroxime_in	Ciprofloxacin_in	Colistin_in	Ertapenem_in	Fosfomycin_G6P_in	Gentamicin_in	Imipenem_in	Levofloxacin_in	Mecillinam_in	Meropenem_in	Nalidixic_acid_in	Nitrofurantoin_in	Norfloxacin_in	Piperacillin_in	Piperacillin_tazobactam_in	Temocillin_in	Ticarcillin_clavulanic_acid_in	Tigecycline_in	Tobramycin_in	Trimethoprim_in	Trimethoprim_sulfamethoxazole_in	SAMPLE_DATE	ye	month	day	GROUP	ENVIRONMENTAL_GROUP	place_sampling	ORIGIN	specific_group	ASSOCIATED_GROUP	ASSOCIATED_SPECIES	GENERAL_ISOLATION_SOURCE	TYPE	IN_OUT	SAMPLE_TYPE	SAMPLE_DESCRIPTION	total_length	ncontigs	mean_length	longest	shortest	N_count	Gaps	N50	N50n	N70	N70n	N90	N90n
SPARK_1021_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC1_ST307	SC1	ST307	diagnostic	human - hospital disease	human	1	2.0	7.0	11.0	ybt 9; ICEKp3	157-1LV	-	0	-	0	-	0	-	-	wzi173	KL102	none	Very high	99.27%		O2v2	none	Very high	98.45%		ST307	-	-	-	-	-	-	-	-	-	StrA^;StrB	-	-	GyrA-83I;ParC-80I;QnrB1?	-	-	-	CatB4	-	SulII	-	-	DfrA14	-	OXA-1;OXA-9*;SHV-28^;TEM-1D^	KPC-2	CTX-M-15	-	-	-	S	R	R	ND	ND	R	ND	R	ND	R	ND	R	R	S	R	S	S	R	R	ND	R	ND	ND	ND	R	R	ND	ND	I	R	ND	R	2018-01-11	2018.0	1.0	11.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	blood		5768323	55	104878.6	576229	324	75	1	265501	8	193739	13	105267	20
SPARK_1022_C1	Klebsiella quasipneumoniae subsp. quasipneumoniae	K.qpq	K.pne SPEC	K.qpq_SC9_ST3876	SC9	ST3876-1LV	SCAI	human - hospital carriage	human	0	0.0	1.0	0.0	-	0	-	0	-	0	-	0	-	-	-	KL23	-*	High	87.73%	KL23_09_wckU	O3/O3a	none	Very high	96.01%		ST3876-1LV	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	OKP-A-11*?	-	S	S	R	S	R	R	R	ND	ND	S	S	R	S	S	R	S	S	S	S	ND	ND	ND	S	S	R	R	ND	S	R	S	S	S	2018-01-24	2018.0	1.0	24.0	HUMAN			hospital	hospital_2	mammal	human	human	human hospital	inpatient	feces		5424743	29	187060.1	915037	404	81	3	429194	5	365536	7	155054	11
SPARK_1023_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC11_ST392	SC11	ST392	SCAI	human - hospital carriage	human	0	2.0	8.0	12.0	-	0	-	0	-	0	-	0	-	-	wzi187	KL27	none	Very high	99.28%		O4	none	Very high	99.71%		ST392	-	-	-	-	-	-	-	-	-	Aac3-IIa^;StrA^;StrB	-	-	GyrA-83I;ParC-80I;QnrB1?	-	-	-	CatB4	-	SulII	-	-	DfrA14	OmpK35-28%	OXA-1;OXA-9*;TEM-1D^	OXA-48	CTX-M-15	-	SHV-11^	-	S	R	R	R	R	R	R	ND	ND	R	R	R	R	S	R	S	R	S	R	R	S	ND	ND	R	R	R	ND	R	R	R	R	R	2018-01-23	2018.0	1.0	23.0	HUMAN			hospital	hospital_2	mammal	human	human	human hospital	inpatient	feces		5625650	61	92223.77	1031260	311	4	4	431829	4	218018	8	62229	16
SPARK_1024_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC34_ST13	SC34	ST13	SCAI	human - hospital carriage	human	1	1.0	8.0	12.0	ybt 10; ICEKp4	21	-	0	-	0	-	0	-	-	wzi40	KL3	none	Very high	99.98%		O1v2	none	Very high	98.73%		ST13	-	-	-	-	-	-	-	-	-	Aac3-IIa^;StrA^;StrB	-	-	QnrB1?	-	-	-	CatB4	-	SulII	TetA;TetD	-	DfrA14	-	OXA-1;TEM-1D^	-	CTX-M-15	-	SHV-1?	-	S	R	R	R	R	R	R	ND	ND	R	R	R	R	S	S	S	R	S	R	R	S	ND	ND	R	R	R	ND	R	I	R	R	R	2018-01-24	2018.0	1.0	24.0	HUMAN			hospital	hospital_4	mammal	human	human	human hospital	inpatient	feces		5463500	42	130083.33	714578	487	112	4	389260	6	331479	9	210445	13
SPARK_1025_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC166_ST3172	SC166	ST3172	SCAI	human - hospital carriage	human	1	0.0	1.0	0.0	ybt 4; plasmid	37-2LV	-	0	-	0	-	0	-	-	wzi108	KL137	*	Very high	95.98%		OL101	*	Very high	95.05%		ST3172	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-11^	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2018-01-25	2018.0	1.0	25.0	HUMAN			hospital	hospital_4	mammal	human	human	human hospital	inpatient	feces		5419675	25	216787.0	1104296	590	269	6	493635	4	267582	7	116298	12
SPARK_1026_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC167_ST172-2LV	SC167	ST172-2LV	SCAI	human - hospital carriage	human	0	0.0	1.0	0.0	-	0	-	0	-	0	-	0	-	-	wzi27	KL24	none	Very high	99.66%		O1v1	none	Very high	98.44%		ST172-2LV	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-26*	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	ND	S	S	S	ND	S	I	S	S	S	2018-01-26	2018.0	1.0	26.0	HUMAN			hospital	hospital_2	mammal	human	human	human hospital	inpatient	feces		5628991	32	175905.97	1063648	413	486	4	349641	5	242399	9	103931	17
SPARK_1027_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC1_ST307	SC1	ST307	diagnostic	human - hospital disease	human	0	1.0	7.0	11.0	-	0	-	0	-	0	-	0	-	-	wzi173	KL102	none	Very high	99.27%		O2v2	none	Very high	98.45%		ST307	-	-	-	-	-	-	-	-	-	Aac3-IIa^;StrA^;StrB	-	-	GyrA-83I;ParC-80I;QnrB1?	-	-	-	CatB4	-	SulII	TetA	-	DfrA14	-	OXA-1;SHV-28^;TEM-1D^	-	CTX-M-15	-	-	-	S	R	R	ND	ND	R	ND	R	ND	R	ND	R	R	S	S	S	R	S	R	ND	S	ND	ND	ND	R	S	ND	ND	I	R	ND	R	2018-01-10	2018.0	1.0	10.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	urine		5499269	48	114568.1	1121735	332	9	2	263424	5	203825	10	99718	18
SPARK_1028_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC82_ST1496	SC82	ST1496	diagnostic	human - hospital disease	human	0	0.0	1.0	0.0	-	0	-	0	-	0	-	0	-	-	-	KL62	?-	None	99.67%	KL62_03_wzi,KL62_04_wza,KL62_05_wzb,KL62_06_wzc,KL62_07_wbaP	O1v1	?	Good	98.18%		ST1496	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-1*?	-	ND	S	R	ND	S	S	S	S	ND	S	ND	S	S	ND	S	S	S	S	ND	ND	S	ND	R	ND	ND	S	ND	ND	I	S	S	S	2018-01-10	2018.0	1.0	10.0	HUMAN			hospital	hospital_5	mammal	human	human	human hospital	outpatient	urine		5497418	41	134083.37	925637	416	46	2	273233	6	200171	11	87165	20
SPARK_1029_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC1_ST307	SC1	ST307	diagnostic	human - hospital disease	human	0	1.0	7.0	11.0	-	0	-	0	-	0	-	0	-	-	wzi173	KL102	none	Very high	99.27%		O2v2	none	Very high	98.45%		ST307	-	-	-	-	-	-	-	-	-	Aac3-IIa^;StrA^;StrB	-	-	GyrA-83I;ParC-80I;QnrB1?	-	-	-	CatB4	-	SulII	TetA	-	DfrA14	-	OXA-1;SHV-28^;TEM-1D^	-	CTX-M-15	-	-	-	S	R	R	ND	ND	R	ND	R	ND	R	ND	R	R	S	S	S	R	S	R	ND	S	ND	ND	ND	R	S	ND	ND	I	R	ND	R	2018-01-13	2018.0	1.0	13.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	urine		5499451	43	127894.21	1248485	321	15	4	378138	5	249036	8	99760	15
SPARK_102_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC83_ST629	SC83	ST629	SCAI	cow	other mammals	0	0.0	7.0	10.0	-	0	-	0	-	0	-	0	-	-	wzi100	KL10	?+	Low	96.49%		O3/O3a	none	Very high	97.97%		ST629	-	-	-	-	-	-	-	-	-	Aac3-IId^;StrA*;StrB*	-	-	Qnr-S1	-	MphA	-	-	-	SulII	TetA	-	DfrA17	-	LAP-2?;TEM-1D^	-	-	-	SHV-11^	-	S	R	R	S	S	S	S		ND	S	S	S	R	S	S	S	R	S	R	ND	S	ND	S	R	R	S	ND	R	R	R	R	R	2017-07-26	2017.0	7.0	26.0	ANIMAL		Pavia_province_2	farm	farm_1			bedding	environment		bedding	bedding	5346884	31	172480.13	1335955	323	459	4	370304	4	344012	7	105317	12
SPARK_102_C2	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC83_ST629	SC83	ST629	SCAI	cow	other mammals	0	0.0	7.0	10.0	-	0	-	0	-	0	-	0	-	-	wzi100	KL10	none	Very high	96.76%		O3/O3a	none	Very high	97.91%		ST629	-	-	-	-	-	-	-	-	-	Aac3-IId^;StrA*;StrB*	-	-	Qnr-S1	-	MphA	-	-	-	SulII	TetA	-	DfrA17	-	LAP-2?;TEM-1D^	-	-	-	SHV-11^	-	S	R	R	S	S	S	S		ND	S	S	S	R	S	S	S	R	S	R	ND	S	ND	S	R	R	S	ND	R	I	R	R	R	2017-07-26	2017.0	7.0	26.0	ANIMAL		Pavia_province_2	farm	farm_1			bedding	environment		bedding	bedding	5346848	30	178228.27	1090640	559	315	2	499487	4	341515	7	206410	11
SPARK_1031_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC3_ST512	SC3	ST512	diagnostic	human - hospital disease	human	0	2.0	8.0	10.0	-	0	-	0	-	0	-	0	-	-	wzi154	KL107	none	Very high	100.00%		O2v2	none	Very high	98.36%		ST512	-	-	-	-	-	-	-	-	-	Aac6-Ib;AadA2;Aph3-Ia^	-	-	GyrA-83I;ParC-80I	-	MphA	-	CatA1^	-	SulI	-	-	DfrA12	OmpK35-25%;OmpK36GD	OXA-9*;TEM-1D^	KPC-3	-	-	SHV-11	-	I	R	R	ND	ND	R	ND	R	ND	R	ND	R	R	S	R	R	S	R	R	ND	R	ND	ND	ND	R	R	ND	ND	R	R	ND	R	2018-01-09	2018.0	1.0	9.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	outpatient	urine		5628383	58	97041.09	544227	416	599	6	237997	8	176930	14	65251	24
SPARK_1032_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC1_ST307	SC1	ST307	diagnostic	human - hospital carriage	human	1	2.0	7.0	11.0	ybt 9; ICEKp3	157-1LV	-	0	-	0	-	0	-	-	wzi173	KL102	none	Very high	99.27%		O2v2	none	Very high	98.45%		ST307	-	-	-	-	-	-	-	-	-	StrA^;StrB	-	-	GyrA-83I;ParC-80I;QnrB1?	-	-	-	CatB4	-	SulII	-	-	DfrA14	-	OXA-1;OXA-9*;SHV-28^;TEM-1D^	KPC-2	CTX-M-15	-	-	-	S	R	R	ND	ND	R	ND	R	ND	R	ND	R	R	S	R	S	S	I	R	ND	R	ND	ND	ND	R	R	ND	ND	R	R	ND	R	2018-01-15	2018.0	1.0	15.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	rectal_swab		5767757	57	101188.72	841312	311	537	4	268061	6	193727	11	106464	19
SPARK_1034_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC38_ST25	SC38	ST25	diagnostic	human - hospital disease	human	0	0.0	6.0	6.0	-	0	-	0	-	0	-	0	-	-	wzi72	KL2	none	Very high	98.41%		O1v2	none	Very high	99.21%		ST25	-	-	-	-	-	-	-	-	-	StrA;StrB	-	-	GyrA-87G	-	-	-	-	-	SulI;SulII	TetD	-	DfrA15^	-	-	-	-	-	SHV-1?	-	S	R	R	ND	ND	S	ND	S	ND	S	ND	R	S	S	S	S	S	S	S	ND	S	ND	ND	ND	R	R	ND	ND	I	S	ND	R	2018-01-15	2018.0	1.0	15.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	outpatient	urine		5451114	47	115981.15	1046952	310	2	2	551808	4	318300	7	86298	14
SPARK_1035_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC2_ST17	SC2	ST17	SCAI	human - hospital carriage	human	1	0.0	1.0	0.0	ybt 15; ICEKp11	231	-	0	-	0	-	0	-	-	wzi141	KL25	-	High	99.17%	KL25_09_wfeD	O5	*	High	94.21%		ST17	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-11^	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	ND	S	S	S	ND	S	S	S	S	S	2018-01-15	2018.0	1.0	15.0	HUMAN			hospital	hospital_3	mammal	human	human	human hospital	inpatient	feces		5616840	64	87763.12	1403093	352	461	5	503537	3	360278	6	93536	12
SPARK_1036_C1	Klebsiella michiganensis	K.mic	K.oxy SPEC	K.mic_SC17_NA	SC17		SCAI	human - hospital carriage	human	0	0.0	0.0	1.0	-	0	-	0	-	0	-	0	-	-	-	KL68	?-+*	Low	89.09%	KL68_02_cpsACP	O1v1	-+*	Good	72.33%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	OXY5-1*	-	-	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2018-01-14	2018.0	1.0	14.0	HUMAN			hospital	hospital_3	mammal	human	human	human hospital	inpatient	feces		5712218	25	228488.72	1379272	300	262	2	871392	3	514539	4	323715	7
SPARK_1037_C1	Klebsiella oxytoca	K.oxy	K.oxy SPEC	K.oxy_SC41_NA	SC41		SCAI	human - hospital carriage	human	0	0.0	0.0	1.0	-	0	-	0	-	0	-	0	-	-	-	KL27	?-+*	None	79.16%	KL27_02_cpsACP,KL27_08_wckI,KL27_09_wckS,KL27_10_wckR,KL27_13_wckQ,KL27_15_wctE,KL27_16_wctF	O5	*	High	81.67%			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	OXY2-10*	-	-	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2018-01-14	2018.0	1.0	14.0	HUMAN			hospital	hospital_3	mammal	human	human	human hospital	inpatient	feces		5832678	70	83323.97	354776	450	76	1	155516	14	115151	22	51531	36
SPARK_1038_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC2_ST17	SC2	ST20	SCAI	human - hospital carriage	human	0	0.0	1.0	0.0	-	0	-	0	-	0	-	0	-	-	wzi421	KL22	-	Good	99.07%	KL22_17	O2v2	none	Very high	98.38%		ST20	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-26*	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	ND	S	R	S	ND	S	R	S	S	S	2018-01-14	2018.0	1.0	14.0	HUMAN			hospital	hospital_3	mammal	human	human	human hospital	inpatient	feces		5428276	31	175105.68	1127546	325	66	1	610521	4	378393	6	110063	9
SPARK_1039_C1	Klebsiella variicola subsp. variicola	K.var	K.pne SPEC	K.var_SC42_ST360	SC42	ST360	SCAI	human - hospital carriage	human	0	0.0	0.0	0.0	-	0	-	0	-	0	-	0	-	-	wzi53	KL53	none	Very high	99.98%		O3/O3a	none	Very high	99.34%		ST360	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LEN-24*	-	-	-	-	-	S	R	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	R	S	ND	S	I	S	S	S	2018-01-14	2018.0	1.0	14.0	HUMAN			hospital	hospital_3	mammal	human	human	human hospital	inpatient	feces		5998538	89	67399.3	969027	325	167	5	299445	7	163637	13	41586	28
SPARK_103_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC112_ST626	SC112	ST626	SCAI	cow	other mammals	0	0.0	5.0	9.0	-	0	-	0	-	0	-	0	-	-	wzi117	KL54	none	Very high	99.50%		O1v1	none	Very high	98.18%		ST626	-	-	-	-	-	-	-	-	-	AadA1-pm*?;Aph3''Ia*;StrA;StrB	Mcr1-1	-	-	-	-	-	-	-	SulI;SulII*	TetA	-	DfrA1*	-	SHV-187*	-	-	-	-	-	S	S	R	S	S	S	S		ND	S	S	S	S	R	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	I	S	R	R	2017-07-26	2017.0	7.0	26.0	ANIMAL		Pavia_province_2	farm	farm_1			bedding	environment		bedding	four_months_calves_bedding	5744770	39	147301.79	1151766	362	194	6	445440	4	249928	7	113642	13
SPARK_1040_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC1_ST307	SC1	ST307	SCAI	human - hospital carriage	human	1	2.0	7.0	12.0	ybt 9; ICEKp3	157-1LV	-	0	-	0	-	0	-	-	wzi173	KL102	none	Very high	99.27%		O2v2	none	Very high	98.45%		ST307	-	-	-	-	-	-	-	-	-	Aac3-IIa^;StrA^;StrB	-	-	GyrA-83I;ParC-80I;QnrB1?	-	-	-	CatB4	-	SulII	-	-	DfrA14	-	OXA-1;OXA-9*;SHV-28^;TEM-1D^	KPC-2	CTX-M-15	-	-	-	S	R	R	R	R	R	R	ND	ND	R	R	R	R	S	R	S	R	R	R	R	R	ND	S	R	R	R	ND	R	S	R	R	R	2018-01-13	2018.0	1.0	13.0	HUMAN			hospital	hospital_3	mammal	human	human	human hospital	inpatient	feces		5617179	64	87768.42	762164	315	25	2	366684	6	214404	10	86641	18
SPARK_1041_C1	Klebsiella aerogenes	K.aer	K.aer SPEC	K.aer_SC9_NA	SC9		SCAI	human - hospital carriage	human	0	0.0	0.0	1.0	-	0	-	0	-	0	-	0	-	-	-	KL119	?-+*	None	70.20%	KL119_02_cpsACP,KL119_05_wzb,KL119_06_wzc,KL119_07_wzy,KL119_08,KL119_09,KL119_10,KL119_11,KL119_12_wzx,KL119_13_pglJ,KL119_14,KL119_15_manC,KL119_16_manB,KL119_17_wcaJ	O3/O3a	none	Very high	95.47%			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpC*	-	-	-	-	-	S	R	R	S	R	S	R	ND	R	S	S	R	S	S	S	S	S	S	S	ND	S	ND	ND	S	S	S	ND	S	I	S	S	S	2018-01-13	2018.0	1.0	13.0	HUMAN			hospital	hospital_3	mammal	human	human	human hospital	inpatient	feces		5119850	21	243802.38	1295013	640	1254	7	642776	3	470457	5	207692	8
SPARK_1042_C1	Klebsiella oxytoca	K.oxy	K.oxy SPEC	K.oxy_SC42_NA	SC42		SCAI	human - hospital carriage	human	0	0.0	1.0	2.0	-	0	-	0	-	0	-	0	-	-	wzi531	KL68	?+*	Low	85.81%		O5	*	High	81.67%			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	TetA	-	-	-	OXY2-2*	-	-	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	I	S	S	S	2018-01-13	2018.0	1.0	13.0	HUMAN			hospital	hospital_3	mammal	human	human	human hospital	inpatient	feces		6017056	45	133712.36	917699	302	312	5	489880	5	323660	8	97794	16
SPARK_1042_C2	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC7_ST36	SC7	ST36	SCAI	human - hospital carriage	human	0	0.0	1.0	0.0	-	0	-	0	-	0	-	0	-	-	wzi88	KL157	none	Very high	99.98%		O2v1	none	Very high	98.44%		ST36	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-11^	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	ND	S	R	S	ND	S	I	S	S	S	2018-01-13	2018.0	1.0	13.0	HUMAN			hospital	hospital_3	mammal	human	human	human hospital	inpatient	feces		5214833	19	274464.89	1829968	405	782	4	848284	2	469959	4	318665	7
SPARK_1043_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC2_ST17	SC2	ST17	SCAI	human - hospital carriage	human	1	0.0	1.0	0.0	ybt 15; ICEKp11	231	-	0	-	0	-	0	-	-	wzi141	KL25	-	High	99.17%	KL25_09_wfeD	O5	*	High	94.21%		ST17	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-11^	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2018-01-13	2018.0	1.0	13.0	HUMAN			hospital	hospital_3	mammal	human	human	human hospital	inpatient	feces		5617195	63	89161.83	1403092	317	311	6	502345	3	347994	6	58257	14
SPARK_1044_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC1_ST307	SC1	ST307	diagnostic	human - hospital disease	human	1	2.0	3.0	2.0	ybt 9; ICEKp3	157-1LV	-	0	-	0	-	0	-	-	wzi173	KL102	none	Very high	99.27%		O2v2	?-	Good	98.46%	O1/O2v2_03_wbbM	ST307	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83I;ParC-80I	-	-	-	-	-	-	-	-	DfrA14	-	SHV-28^	KPC-2	-	-	-	-	S	R	R	R	R	R	R	ND	ND	R	R	R	R	S	R	S	S	R	R	ND	R	ND	R	R	R	R	ND	R	I	S	R	S	2018-01-08	2018.0	1.0	8.0	HUMAN			hospital	hospital_2	mammal	human	human	human hospital	inpatient	urine		5525349	45	122785.53	1186718	379	76	4	353742	5	303851	8	79084	16
SPARK_1045_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC11_ST392	SC11	ST392	diagnostic	human - hospital disease	human	0	1.0	8.0	12.0	-	0	-	0	-	0	-	0	-	-	wzi187	KL27	none	Very high	99.28%		O4	none	Very high	99.71%		ST392	-	-	-	-	-	-	-	-	-	Aac3-IIa^;Aac6-Ib;Aac6-Ib*?;StrA^;StrB	MgrB-6%	-	GyrA-83I;ParC-80I;QnrB1?	-	-	-	CatB4	-	SulII	-	-	DfrA14	OmpK35-28%	OXA-1;TEM-1D^	-	CTX-M-15	-	SHV-11^	-	R	S	ND	ND	ND	R	ND	R	ND	R	ND	ND	R	S	S	S	R	S	R	ND	ND	ND	ND	ND	ND	S	ND	ND	ND	R	ND	R	2018-01-10	2018.0	1.0	10.0	HUMAN			hospital	hospital_2	mammal	human	human	human hospital	inpatient	urine		5514491	49	112540.63	763677	302	69	2	380160	5	267991	8	68479	15
SPARK_1046_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC53_ST277	SC53	ST277	diagnostic	human - hospital disease	human	0	1.0	1.0	0.0	-	0	-	0	-	0	-	0	-	-	wzi97	KL46	?*	Good	99.65%		O3b	?	Good	99.31%		ST277	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-27^	-	-	-	S	S	ND	ND	ND	S	ND	S	ND	S	ND	ND	S	S	S	S	S	S	S	ND	ND	ND	ND	ND	ND	S	ND	ND	ND	S	ND	S	2018-01-10	2018.0	1.0	10.0	HUMAN			hospital	hospital_4	mammal	human	human	human hospital	inpatient	urine		5501434	49	112274.16	698731	448	227	3	371992	6	306261	9	69198	19
SPARK_1047_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC54_ST110	SC54	ST42-1LV	diagnostic	human - hospital disease	human	0	0.0	1.0	0.0	-	0	-	0	-	0	-	0	-	-	wzi33	KL64	none	Very high	99.84%		O1v1	none	Very high	99.33%		ST42-1LV	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-26*	S	S	ND	ND	ND	S	ND	S	ND	S	ND	ND	S	S	S	S	S	S	S	ND	ND	ND	ND	ND	ND	S	ND	ND	ND	S	ND	S	2018-01-11	2018.0	1.0	11.0	HUMAN			hospital	hospital_2	mammal	human	human	human hospital	inpatient	urine		5427966	55	98690.29	573312	337	516	6	296796	7	131918	12	70883	24
SPARK_1048_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC1_ST307	SC1	ST307	diagnostic	human - hospital disease	human	0	1.0	8.0	17.0	-	0	-	0	-	0	-	0	-	-	wzi173	KL102	none	Very high	99.27%		O2v2	none	Very high	98.45%		ST307	-	-	-	-	-	-	-	-	-	Aac3-IIa^;AadA2^;Aph3-Ia^;StrA*	-	-	GyrA-83I;ParC-80I;Qnr-S1;QnrB1?	-	MphA	-	CatB4	-	SulI;SulII	TetA	-	DfrA12;DfrA14	-	OXA-1;OXA-9;SHV-28^;TEM-1D^	-	CTX-M-15	-	-	-	S	S	ND	ND	ND	R	ND	R	ND	R	ND	ND	R	S	S	S	R	S	R	ND	ND	ND	ND	ND	ND	I	ND	ND	ND	R	ND	R	2018-01-12	2018.0	1.0	12.0	HUMAN			hospital	hospital_2	mammal	human	human	human hospital	inpatient	urine		5657848	53	106751.85	951291	311	5	3	394495	5	225309	8	109234	15
